,CBLOF,FB,HBOS,IF,AVG_KNN,Loc KNN,LOF,MCD,OCSVM,PCA
wine_benchmark_0001.csv,0.5559089387345162,0.5484891806423301,0.5975058587211248,0.5658687646468028,0.5462372231860533,0.5593049151210848,0.540064649366975,0.6113193073691668,0.5348175426849682,0.5625851083023921
wine_benchmark_0002.csv,0.5594062029126251,0.5424772085259373,0.5861629112377693,0.5629737640226443,0.5488743123002477,0.5647460072421349,0.5430836818548683,0.6045953103062021,0.5267035594041155,0.5510818936559136
wine_benchmark_0003.csv,0.5529425005115614,0.5564616893498677,0.5884972690497553,0.5383708740614818,0.5554411155017815,0.5564709673750261,0.5487181932628848,0.6030688954998347,0.5372051439454755,0.551776770395555
wine_benchmark_0004.csv,0.5506600660066007,0.5524222035323801,0.6014851485148515,0.5772277227722772,0.5395718809870845,0.5496155450798739,0.5424753508581086,0.6159240924092408,0.5373762376237624,0.5610561056105611
wine_benchmark_0005.csv,0.5564948108470037,0.548940493515422,0.5934047539337128,0.5543802089762947,0.5589361277174832,0.5687459532417186,0.550751997845021,0.6139102778707733,0.5406762638098426,0.5682122530967526
wine_benchmark_0006.csv,0.5495901639344263,0.5538375380188548,0.5926229508196722,0.5708196721311475,0.5447788587172269,0.5494990427970478,0.5373740926166336,0.6081147540983607,0.5389167458668656,0.5564754098360655
wine_benchmark_0007.csv,0.5431515541527873,0.5421367500306439,0.5844745291540427,0.5615173208200118,0.5370289938100706,0.5456922253297519,0.5393281748716006,0.6028402958212673,0.5351165312358765,0.5511865770696981
wine_benchmark_0008.csv,0.5560762188290278,0.5575000650990808,0.6064547520727297,0.5628260699706289,0.5604248816728941,0.5572678260504731,0.5530493272667169,0.6117889497102982,0.5513347098178559,0.5685226799833542
wine_benchmark_0009.csv,0.5583646983007752,0.5481129758232504,0.6076932142592956,0.5649820343510733,0.5431287975521394,0.5523431594860166,0.5456566553096459,0.6111752271504854,0.5450169822178814,0.5566236918551803
wine_benchmark_0010.csv,0.5563185990269619,0.5514729707706614,0.5907622867340794,0.569745799319567,0.543913696858403,0.5481156017711025,0.5412229361027988,0.602438113075475,0.537053485563659,0.5592375556123109
wine_benchmark_0011.csv,0.5561806684490781,0.5613547606466182,0.5968049693016118,0.5482557879253006,0.5395351756036806,0.5535077143378957,0.5417389240557772,0.5995220720801356,0.5431507033359756,0.5577287989255564
wine_benchmark_0012.csv,0.5595110309338218,0.5624422806344334,0.604600452964218,0.551418057748879,0.5504544429908556,0.5551167841670634,0.5466068935896059,0.6106289226072096,0.5363882504054136,0.5647136565527137
wine_benchmark_0013.csv,0.5533320458518408,0.5532121960626105,0.5926758552845802,0.5672180962398665,0.5511392540942673,0.5469328558928921,0.5544970233329938,0.6129263454337844,0.5423389226279872,0.5591179001801848
wine_benchmark_0014.csv,0.5475025270889503,0.5507547275596612,0.5817738376175151,0.5800312286075882,0.5386306001690616,0.5526909996529162,0.5544126429507349,0.6096555817763476,0.5302992643920563,0.5527303541187314
wine_benchmark_0015.csv,0.552199682344986,0.5400097838178333,0.5952910002987845,0.5690868204620151,0.5368632002097589,0.5509382626013296,0.53808240821984,0.6022787815885895,0.5393887499803431,0.5574405183123398
wine_benchmark_0016.csv,0.546080796963852,0.5442064537780515,0.5934965608478828,0.5642402374258044,0.5480383578844722,0.5416967199038296,0.5374187681593364,0.6050613813074024,0.5272218056857232,0.548393761055756
wine_benchmark_0017.csv,0.5541363454122747,0.5507268146138192,0.5848509586273921,0.536346310354913,0.5456574288728571,0.536981193480037,0.5478169564839579,0.6058988805095304,0.5341371841246987,0.5494306604034335
